sample type,analyte,sample.day,sample.month,sample.year,sample.date,stream,stream.location,original.concentration.ugL,,analysis.lab,convert.concentration.ugl
nutrients,NH4,27,7,2021,2021-07-27,ws55,seep,16.18,,,
nutrients,NO3,16,3,2021,2021-03-16,towr,seep,16.19,,,
nutrients,NO3,21,7,2020,2020-07-21,towr,upstream,16.35,,,
nutrients,NO3,12,6,2019,2019-06-12,towr,flume,16.37,,CAIS,16.37
nutrients,NO3,26,3,2018,2018-03-26,towr,flume,16.49,,CAIS,16.49
nutrients,NO3,23,6,2020,2020-06-23,towr,flume,16.62,,,
nutrients,NH4,10,4,2019,2019-04-10,towr,seep,16.62,,CAIS,16.62
nutrients,SRP,15,1,2019,2019-01-15,towr,seep,16.91,,CAIS,16.91
nutrients,TP,9,12,2019,2019-12-09,towr,upstream,17.23,,,
nutrients,NO3,8,6,2021,2021-06-08,ws55,flume,17.31,blue,,
nutrients,NO3,9,6,2020,2020-06-09,towr,flume,17.32,,,
nutrients,NO3,31,5,2021,2021-05-31,towr,flume,17.49,white,,
nutrients,TP,9,8,2021,2021-08-09,ws55,flume,17.56,,,
nutrients,NH4,28,6,2018,2018-06-28,towr,flume,17.7,,ESL,17.7
nutrients,TP,12,5,2021,2021-05-12,towr,flume,17.72,blue,,
nutrients,NO3,8,6,2021,2021-06-08,towr,seep,17.78,,,
nutrients,NO3,12,6,2019,2019-06-12,towr,upstream,17.83,,CAIS,17.83
nutrients,NH4,27,9,2019,2019-09-27,towr,flume,17.85,,,
nutrients,NO3,26,6,2019,2019-06-26,towr,flume,17.88,,CAIS,17.88
nutrients,NO3,25,10,2019,2019-10-25,ws55,flume,18.05,,,
nutrients,NO3,9,8,2021,2021-08-09,towr,upstream,18.07,,,
nutrients,TP,8,11,2019,2019-11-08,towr,seep,18.22,,,
nutrients,NH4,15,4,2021,2021-04-15,ws55,flume,18.28,blue,,
nutrients,NH4,7,8,2018,2018-08-07,towr,seep,18.3,,ESL,18.3
nutrients,TP,13,7,2021,2021-07-13,towr,flume,18.67,,,
nutrients,NO3,7,8,2019,2019-08-07,ws55,flume,18.75,,CAIS,18.75
nutrients,TP,1,4,2021,2021-04-01,towr,upstream,18.91,,,
nutrients,NO3,24,7,2019,2019-07-24,towr,upstream,18.96,,CAIS,18.96
nutrients,NH4,25,10,2019,2019-10-25,towr,upstream,19.01,,,
nutrients,TP,4,8,2020,2020-08-04,ws55,flume,19.02,,,
nutrients,NO3,5,5,2019,2019-05-05,towr,flume,19.15,,CAIS,19.15
nutrients,NO3,7,7,2020,2020-07-07,towr,upstream,19.17,,,
nutrients,NH4,21,1,2021,2021-01-21,towr,flume,19.34,,,
nutrients,NH4,8,6,2021,2021-06-08,towr,flume,19.5,white,,
nutrients,NO3,24,7,2019,2019-07-24,towr,flume,19.55,,CAIS,19.55
nutrients,NH4,12,5,2021,2021-05-12,towr,flume,19.63,blue,,
nutrients,NO3,30,5,2018,2018-05-30,ws55,flume,19.7,,ESL,19.7
nutrients,TP,8,6,2021,2021-06-08,towr,flume,19.85,blue,,
nutrients,TP,12,5,2021,2021-05-12,ws55,seep,19.87,,,
nutrients,NO3,28,6,2018,2018-06-28,towr,seep,19.9,,ESL,19.9
nutrients,NH4,21,7,2020,2020-07-21,ws55,seep,19.92,,,
nutrients,TP,12,6,2019,2019-06-12,ws55,seep,19.94,,CAIS,19.94
nutrients,TP,13,7,2021,2021-07-13,towr,upstream,19.96,,,
nutrients,TP,11,10,2019,2019-10-11,towr,flume,19.99,,,
nutrients,NH4,28,6,2018,2018-06-28,ws55,seep,20,,ESL,20
nutrients,NH4,31,5,2021,2021-05-31,ws55,seep,20.11,,,
nutrients,NH4,12,5,2021,2021-05-12,ws55,flume,20.38,white,,
nutrients,TP,5,5,2019,2019-05-05,towr,upstream,20.42,,CAIS,20.42
nutrients,TP,1,12,2020,2020-12-01,ws55,seep,20.46,,,
nutrients,NH4,4,2,2021,2021-02-04,towr,flume,20.5,blue,,
nutrients,NO3,9,8,2021,2021-08-09,towr,flume,20.72,,,
nutrients,NO3,7,8,2019,2019-08-07,towr,upstream,20.74,,CAIS,20.74
nutrients,NH4,2,7,2021,2021-07-02,towr,flume,20.79,blue,,
nutrients,NH4,2,7,2021,2021-07-02,ws55,flume,20.85,white,,
nutrients,NO3,17,5,2019,2019-05-17,ws55,upstream,21.01,,CAIS,21.01
nutrients,TP,3,11,2020,2020-11-03,towr,flume,21.05,,,
nutrients,NH4,18,12,2017,2017-12-18,towr,flume,21.23,,CAIS,21.23
nutrients,NO3,27,7,2021,2021-07-27,ws55,flume,21.45,,,
nutrients,NH4,12,6,2019,2019-06-12,towr,flume,21.61,,CAIS,21.61
nutrients,NO3,21,7,2020,2020-07-21,towr,flume,21.71,,,
nutrients,NO3,1,4,2021,2021-04-01,towr,seep,21.74,,,
nutrients,NO3,7,8,2018,2018-08-07,towr,flume,21.74182103,,ESL,21.74
nutrients,NH4,22,8,2018,2018-08-22,towr,seep,21.9,,ESL,21.9
nutrients,NO3,27,7,2021,2021-07-27,towr,upstream,21.95,,,
nutrients,NO3,21,5,2021,2021-05-12,ws55,flume,22.06,blue,,
nutrients,TP,4,2,2021,2021-02-04,ws55,seep,22.15,,,
nutrients,NH4,8,6,2021,2021-06-08,ws55,flume,22.21,white,,
nutrients,NO3,9,4,2018,2018-04-09,ws55,flume,22.36,,CAIS,22.36
nutrients,NO3,8,6,2021,2021-06-08,ws55,flume,22.42,white,,
nutrients,TN,7,4,2020,2020-04-07,towr,seep,22.72,,,
nutrients,NH4,2,7,2021,2021-07-02,ws55,seep,22.89,,,
nutrients,TP,3,11,2020,2020-11-03,ws55,flume,23.04,,,
nutrients,NH4,12,5,2021,2021-05-12,towr,flume,23.23,white,,
nutrients,NO3,9,8,2021,2021-08-09,ws55,flume,23.26,,,
nutrients,NO3,15,4,2021,2021-04-15,towr,flume,23.44,blue,,
nutrients,NH4,31,5,2021,2021-05-31,towr,flume,23.63,blue,,
nutrients,NH4,26,6,2019,2019-06-26,towr,flume,23.85,,CAIS,23.85
nutrients,NH4,12,5,2021,2021-05-12,towr,upstream,24.04,,,
nutrients,TP,6,1,2020,2020-01-06,towr,seep,24.14,,,
nutrients,NH4,8,6,2021,2021-06-08,ws55,seep,24.18,,,
nutrients,NO3,5,5,2019,2019-05-05,towr,upstream,24.38,,CAIS,24.38
nutrients,NO3,26,6,2019,2019-06-26,towr,upstream,24.98,,CAIS,24.98
nutrients,NH4,17,5,2019,2019-05-17,ws55,flume,25.9,,CAIS,25.9
nutrients,TP,5,3,2019,2019-03-05,ws55,seep,26.97,,CAIS,26.97
nutrients,TP,4,2,2021,2021-02-04,towr,upstream,27.32,,,
nutrients,NH4,21,5,2021,2021-05-12,ws55,flume,27.43,blue,,
nutrients,NH4,12,5,2021,2021-05-12,towr,seep,27.5,,,
nutrients,TP,4,2,2021,2021-02-04,ws55,flume,27.83,white,,
nutrients,NH4,15,4,2021,2021-04-15,towr,flume,28.18,blue,,
nutrients,SRP,26,3,2018,2018-03-26,towr,flume,28.22,,CAIS,28.22
nutrients,NO3,13,7,2021,2021-07-13,towr,upstream,28.23,,,
nutrients,TN,12,5,2020,2020-05-12,towr,seep,28.3,,,
nutrients,NH4,8,6,2021,2021-06-08,towr,seep,28.38,,,
nutrients,NO3,13,7,2021,2021-07-13,towr,flume,28.81,,,
nutrients,NO3,16,7,2018,2018-07-16,towr,upstream,28.98221874,,ESL,28.98
nutrients,NH4,26,3,2018,2018-03-26,towr,flume,29.04,,CAIS,29.04
nutrients,NH4,15,4,2021,2021-04-15,towr,flume,29.13,white,,
nutrients,NO3,27,7,2021,2021-07-27,towr,flume,29.24,,,
nutrients,NH4,9,4,2018,2018-04-09,towr,flume,29.32,,CAIS,29.32
nutrients,TN,6,10,2020,2020-10-06,ws55,seep,30.24,,,
nutrients,NH4,4,2,2021,2021-02-04,ws55,flume,30.78,blue,,
nutrients,NO3,2,7,2021,2021-07-02,towr,flume,30.8,blue,,
nutrients,NH4,16,2,2021,2021-02-16,ws55,flume,31.19,blue,,
nutrients,TP,10,4,2019,2019-04-10,ws55,seep,31.33,,CAIS,31.33
nutrients,NO3,27,9,2019,2019-09-27,ws55,flume,31.6,,,
nutrients,TN,7,4,2020,2020-04-07,ws55,seep,31.66,,,
nutrients,NH4,16,2,2021,2021-02-16,towr,flume,32.85,,,
nutrients,NH4,5,1,2021,2021-01-05,ws55,flume,33.55,blue,,
nutrients,TP,5,5,2019,2019-05-05,towr,seep,34.01,,CAIS,34.01
nutrients,TN,11,7,2019,2019-07-11,ws55,seep,34.04,,CAIS,34.04
nutrients,NH4,22,9,2020,2020-09-22,towr,upstream,34.41,,,
nutrients,TN,3,11,2020,2020-11-03,ws55,seep,34.66,,,
nutrients,TN,4,3,2021,2021-03-04,towr,flume,34.7,white,,
nutrients,TN,6,9,2019,2019-09-06,towr,seep,34.76,,CAIS,34.76
nutrients,TN,7,7,2020,2020-07-07,ws55,seep,35.83,,,
nutrients,TP,13,7,2021,2021-07-13,ws55,flume,35.94,,,
nutrients,TP,1,4,2021,2021-04-01,ws55,seep,35.97,,,
nutrients,TN,7,11,2018,2018-11-07,ws55,seep,36,,CAIS,36
nutrients,TN,3,2,2020,2020-02-03,towr,flume,36.08,,,
nutrients,NO3,2,7,2021,2021-07-02,towr,flume,36.24,white,,
nutrients,TP,5,1,2021,2021-01-05,towr,seep,36.9,,,
nutrients,TP,4,3,2021,2021-03-04,ws55,seep,37.1,,,
nutrients,TN,11,10,2019,2019-10-11,towr,seep,37.25,,,
nutrients,TN,6,3,2020,2020-03-06,ws55,seep,37.28,,,
nutrients,NO3,5,5,2019,2019-05-05,ws55,flume,37.34,,CAIS,37.34
nutrients,SRP,27,9,2019,2019-09-27,ws55,flume,37.468,,,
nutrients,NH4,1,4,2021,2021-04-01,towr,flume,37.6,blue,,
nutrients,NO3,19,9,2018,2018-09-19,ws55,flume,37.79,,CAIS,37.79
nutrients,TN,1,12,2020,2020-12-01,towr,seep,37.86,,,
nutrients,TP,4,2,2021,2021-02-04,towr,flume,38.09,,,
nutrients,TN,8,11,2019,2019-11-08,ws55,seep,38.76,,,
nutrients,TP,5,1,2021,2021-01-05,towr,flume,38.89,blue,,
nutrients,NH4,8,6,2021,2021-06-08,towr,flume,39.16,blue,,
nutrients,NO3,8,6,2021,2021-06-08,towr,upstream,39.79,,,
nutrients,TN,5,3,2019,2019-03-05,ws55,seep,39.98,,CAIS,39.98
nutrients,NH4,8,6,2021,2021-06-08,ws55,flume,40.92,blue,,
nutrients,TP,7,8,2018,2018-08-07,towr,upstream,41.4,,ESL,41.4
nutrients,NH4,24,7,2019,2019-07-24,ws55,flume,41.45,,CAIS,41.45
nutrients,TP,10,4,2019,2019-04-10,towr,seep,41.63,,CAIS,41.63
nutrients,TP,5,6,2018,2018-06-05,ws55,seep,41.8,,ESL,41.8
nutrients,TP,4,3,2021,2021-03-04,towr,seep,42.11,white,,
nutrients,NO3,24,4,2019,2019-04-24,ws55,flume,42.17,,CAIS,42.17
nutrients,TP,5,6,2018,2018-06-05,towr,flume,42.4,,ESL,42.4
nutrients,TN,4,3,2021,2021-03-04,towr,flume,42.44,blue,,
nutrients,TP,5,6,2018,2018-06-05,towr,upstream,42.8,,ESL,42.8
nutrients,TP,7,8,2018,2018-08-07,ws55,flume,43,,ESL,43
nutrients,TP,7,8,2018,2018-08-07,towr,seep,43,,ESL,43
nutrients,TN,3,12,2018,2018-12-03,ws55,seep,43.08,,CAIS,43.08
nutrients,TN,6,3,2020,2020-03-06,towr,upstream,43.12,,,
nutrients,TP,5,6,2018,2018-06-05,towr,seep,43.3,,ESL,43.3
nutrients,TP,16,7,2018,2018-07-16,ws55,flume,43.4,,ESL,43.4
nutrients,TP,7,8,2018,2018-08-07,towr,flume,43.4,,ESL,43.4
nutrients,TP,2,1,2019,2019-01-02,towr,upstream,43.44,,CAIS,43.44
nutrients,NO3,2,7,2021,2021-07-02,towr,upstream,43.85,,,
nutrients,TN,3,2,2020,2020-02-03,towr,seep,44.35,,,
nutrients,NH4,26,6,2019,2019-06-26,towr,upstream,44.48,,CAIS,44.48
nutrients,TN,9,12,2019,2019-12-09,towr,seep,44.51,,,
nutrients,TN,4,8,2020,2020-08-04,towr,seep,44.93,,,
nutrients,TP,16,7,2018,2018-07-16,ws55,seep,45.1,,ESL,45.1
nutrients,TP,7,8,2018,2018-08-07,ws55,seep,45.1,,ESL,45.1
nutrients,TP,16,7,2018,2018-07-16,towr,flume,45.5,,ESL,45.5
nutrients,NO3,16,2,2021,2021-02-16,ws55,flume,45.56,blue,,
nutrients,TN,5,9,2018,2018-09-05,towr,seep,45.6,,CAIS,45.6
nutrients,TN,3,10,2018,2018-10-03,ws55,seep,45.6,,CAIS,45.6
nutrients,TN,7,8,2019,2019-08-07,ws55,seep,45.75,,CAIS,45.75
nutrients,TN,1,2,2019,2019-02-01,ws55,seep,46.21,,CAIS,46.21
nutrients,TN,5,5,2019,2019-05-05,ws55,seep,46.23,,CAIS,46.23
nutrients,TP,8,5,2018,2018-05-08,towr,upstream,46.3,,ESL,46.3
nutrients,TN,6,3,2020,2020-03-06,towr,seep,46.48,,,
nutrients,NO3,8,6,2021,2021-06-08,towr,flume,46.5,white,,
nutrients,TN,6,1,2020,2020-01-06,towr,flume,46.54,,,
nutrients,TP,8,5,2018,2018-05-08,towr,flume,46.7,,ESL,46.7
nutrients,TN,8,11,2019,2019-11-08,ws55,flume,47.06,,,
nutrients,TN,11,10,2019,2019-10-11,towr,upstream,47.06,,,
nutrients,TN,7,8,2019,2019-08-07,towr,seep,47.07,,CAIS,47.07
nutrients,TN,6,10,2020,2020-10-06,towr,flume,47.67,,,
nutrients,TN,7,7,2020,2020-07-07,towr,seep,47.71,,,
nutrients,TN,7,4,2020,2020-04-07,towr,flume,47.84,,,
nutrients,TN,3,11,2020,2020-11-03,towr,upstream,47.97,,,
nutrients,TN,5,1,2021,2021-01-05,ws55,flume,48,white,,
nutrients,NO3,29,5,2019,2019-05-29,ws55,flume,48.06,,CAIS,48.06
nutrients,TP,8,5,2018,2018-05-08,ws55,seep,48.2,,ESL,48.2
nutrients,TP,8,5,2018,2018-05-08,towr,seep,49,,ESL,49
nutrients,DON,20,11,2017,2017-11-20,towr,flume,49.03,,CAIS,49.03
nutrients,TN,7,4,2020,2020-04-07,towr,upstream,49.13,,,
nutrients,TN,7,11,2018,2018-11-07,towr,seep,49.2,,CAIS,49.2
nutrients,TN,3,11,2020,2020-11-03,towr,seep,49.87,,,
nutrients,TN,1,2,2019,2019-02-01,ws55,flume,50.11,,CAIS,50.11
nutrients,DON,20,11,2017,2017-11-20,towr,seep,50.29,,CAIS,50.29
nutrients,TN,9,6,2020,2020-06-09,ws55,seep,50.29,,,
nutrients,TN,6,1,2020,2020-01-06,ws55,seep,50.39,,,
nutrients,TN,3,10,2018,2018-10-03,towr,upstream,50.4,,CAIS,50.4
nutrients,TP,5,1,2021,2021-01-05,ws55,seep,50.5,,,
nutrients,TP,8,5,2018,2018-05-08,ws55,flume,51.1,,ESL,51.1
nutrients,TP,12,5,2021,2021-05-12,towr,flume,51.12,white,,
nutrients,NO3,4,2,2021,2021-02-04,towr,flume,51.73,blue,,
nutrients,TN,5,3,2019,2019-03-05,towr,upstream,52.28,,CAIS,52.28
nutrients,NO3,4,3,2021,2021-03-04,towr,flume,52.67,blue,,
nutrients,TN,9,6,2020,2020-06-09,towr,seep,52.81,,,
nutrients,TP,5,6,2018,2018-06-05,ws55,flume,53.2,,ESL,53.2
nutrients,NO3,1,4,2021,2021-04-01,towr,flume,53.56,blue,,
nutrients,TN,2,1,2019,2019-01-02,ws55,seep,53.73,,CAIS,53.73
nutrients,TP,2,1,2019,2019-01-02,towr,seep,53.74,,CAIS,53.74
nutrients,TN,3,12,2018,2018-12-03,ws55,flume,54.28,,CAIS,54.28
nutrients,TP,16,7,2018,2018-07-16,towr,upstream,54.3,,ESL,54.3
nutrients,TN,3,2,2020,2020-02-03,towr,upstream,54.39,,,
nutrients,NH4,16,3,2021,2021-03-16,ws55,flume,54.44,blue,,
nutrients,NO3,8,6,2021,2021-06-08,towr,flume,54.72,blue,,
nutrients,TN,11,10,2019,2019-10-11,ws55,seep,54.75,,,
nutrients,NH4,1,4,2021,2021-04-01,towr,seep,54.89,,,
nutrients,TN,5,9,2018,2018-09-05,ws55,seep,55.2,,CAIS,55.2
nutrients,TN,1,2,2019,2019-02-01,towr,seep,55.3,,CAIS,55.3
nutrients,TN,2,1,2019,2019-01-02,towr,seep,55.46,,CAIS,55.46
nutrients,TN,4,8,2020,2020-08-04,ws55,seep,56.17,,,
nutrients,TN,5,3,2019,2019-03-05,towr,seep,56.36,,CAIS,56.36
nutrients,TN,6,10,2020,2020-10-06,towr,upstream,56.52,,,
nutrients,TN,12,5,2020,2020-05-12,towr,upstream,56.55,,,
nutrients,TN,5,3,2019,2019-03-05,towr,flume,56.61,,CAIS,56.61
nutrients,TN,1,12,2020,2020-12-01,ws55,flume,57.78,,,
nutrients,TN,11,7,2019,2019-07-11,towr,seep,57.85,,CAIS,57.85
nutrients,TN,8,11,2019,2019-11-08,towr,seep,57.97,,,
nutrients,TN,2,1,2019,2019-01-02,ws55,flume,58.81,,CAIS,58.81
nutrients,NO3,10,4,2019,2019-04-10,towr,seep,59.09,,CAIS,59.09
nutrients,SRP,19,2,2019,2019-02-19,towr,flume,59.45,,CAIS,59.45
nutrients,TN,7,7,2020,2020-07-07,ws55,flume,59.59,,,
nutrients,TN,12,5,2020,2020-05-12,towr,flume,59.65,,,
nutrients,NO3,12,6,2019,2019-06-12,towr,flume,59.77,,CAIS,59.77
nutrients,TN,2,1,2019,2019-01-02,towr,upstream,59.77,,CAIS,59.77
nutrients,TN,1,2,2019,2019-02-01,towr,flume,59.85,,CAIS,59.85
nutrients,TN,7,11,2018,2018-11-07,towr,flume,60,,CAIS,60
nutrients,TN,1,12,2020,2020-12-01,ws55,seep,60.17,,,
nutrients,TN,6,1,2020,2020-01-06,towr,upstream,60.17,,,
nutrients,TN,4,2,2021,2021-02-04,towr,seep,60.27,,,
nutrients,TN,9,6,2020,2020-06-09,ws55,flume,60.65,,,
nutrients,DON,18,12,2017,2017-12-18,ws55,seep,61.16,,CAIS,61.16
nutrients,TN,5,3,2019,2019-03-05,ws55,flume,61.39,,CAIS,61.39
nutrients,TN,7,11,2018,2018-11-07,ws55,flume,62.4,,CAIS,62.4
nutrients,TN,3,12,2018,2018-12-03,towr,seep,62.43,,CAIS,62.43
nutrients,DON,20,11,2017,2017-11-20,ws55,seep,62.75,,CAIS,62.75
nutrients,TN,3,12,2018,2018-12-03,towr,upstream,63.58,,CAIS,63.58
nutrients,TN,3,12,2018,2018-12-03,towr,flume,63.76,,CAIS,63.76
nutrients,TN,9,12,2019,2019-12-09,ws55,flume,63.85,,,
nutrients,TP,3,2,2020,2020-02-03,towr,seep,63.97,,,
nutrients,TN,3,11,2020,2020-11-03,towr,flume,64.11,,,
nutrients,TN,6,10,2020,2020-10-06,towr,seep,64.79,,,
nutrients,TN,9,12,2019,2019-12-09,ws55,seep,64.92,,,
nutrients,TN,2,1,2019,2019-01-02,towr,flume,65.05,,CAIS,65.05
nutrients,NO3,5,1,2021,2021-01-05,ws55,flume,65.45,blue,,
nutrients,TN,3,2,2020,2020-02-03,ws55,seep,65.79,,,
nutrients,TN,3,10,2018,2018-10-03,towr,flume,66,,CAIS,66
nutrients,TN,7,11,2018,2018-11-07,towr,upstream,66,,CAIS,66
nutrients,TP,6,10,2020,2020-10-06,ws55,flume,66.26,,,
nutrients,TN,12,6,2019,2019-06-12,ws55,seep,66.58,,CAIS,66.58
nutrients,TN,7,7,2020,2020-07-07,towr,upstream,66.98,,,
nutrients,TN,12,5,2020,2020-05-12,ws55,flume,67.14,,,
nutrients,DON,29,1,2018,2018-01-29,towr,flume,67.45,,CAIS,67.45
nutrients,TP,11,10,2019,2019-10-11,towr,upstream,68.04,,,
nutrients,TN,4,8,2020,2020-08-04,towr,flume,68.14,,,
nutrients,TP,16,7,2018,2018-07-16,towr,seep,68.4,,ESL,68.4
nutrients,TP,1,12,2020,2020-12-01,towr,seep,68.81,,,
nutrients,NO3,26,6,2019,2019-06-26,towr,flume,68.84,,CAIS,68.84
nutrients,TN,9,6,2020,2020-06-09,towr,flume,69.18,,,
nutrients,DON,14,9,2017,2017-09-14,towr,flume,69.63,,CAIS,69.63
nutrients,TN,9,6,2020,2020-06-09,towr,upstream,70.08,,,
nutrients,TN,6,1,2020,2020-01-06,ws55,flume,70.95,,,
nutrients,TN,6,3,2020,2020-03-06,ws55,flume,71.18,,,
nutrients,TN,11,10,2019,2019-10-11,towr,flume,72.28,,,
nutrients,TN,9,12,2019,2019-12-09,towr,upstream,72.34,,,
nutrients,TN,1,12,2020,2020-12-01,towr,flume,73.38,,,
nutrients,TN,12,6,2019,2019-06-12,towr,seep,73.42,,CAIS,73.42
nutrients,DON,29,1,2018,2018-01-29,ws55,seep,73.55,,CAIS,73.55
nutrients,TP,3,11,2020,2020-11-03,towr,upstream,73.55,,,
nutrients,TN,5,1,2021,2021-01-05,towr,upstream,75.63,,,
nutrients,TN,12,6,2019,2019-06-12,ws55,flume,76.27,,CAIS,76.27
nutrients,TN,7,4,2020,2020-04-07,ws55,flume,76.73,,,
nutrients,TN,11,7,2019,2019-07-11,ws55,flume,76.98,,CAIS,76.98
nutrients,NO3,21,1,2021,2021-01-21,towr,flume,78.73,,,
nutrients,TN,4,8,2020,2020-08-04,towr,upstream,79.19,,,
nutrients,TN,5,9,2018,2018-09-05,towr,upstream,80.4,,CAIS,80.4
nutrients,TN,6,9,2019,2019-09-06,towr,flume,80.47,,CAIS,80.47
nutrients,TN,11,10,2019,2019-10-11,ws55,flume,80.54,,,
nutrients,TN,11,7,2019,2019-07-11,towr,flume,81.11,,CAIS,81.11
nutrients,TN,3,10,2018,2018-10-03,towr,seep,81.6,,CAIS,81.6
nutrients,TP,6,9,2019,2019-09-06,towr,seep,81.68,,CAIS,81.68
nutrients,TN,7,8,2019,2019-08-07,towr,upstream,82.84,,CAIS,82.84
nutrients,TN,12,6,2019,2019-06-12,towr,seep,82.96,,CAIS,82.96
nutrients,DON,29,1,2018,2018-01-29,ws55,flume,83.56,,CAIS,83.56
nutrients,TN,3,10,2018,2018-10-03,ws55,flume,84,,CAIS,84
nutrients,TN,6,9,2019,2019-09-06,towr,upstream,84.34,,CAIS,84.34
nutrients,TN,3,2,2020,2020-02-03,ws55,flume,84.48,,,
nutrients,TN,11,7,2019,2019-07-11,towr,upstream,84.49,,CAIS,84.49
nutrients,DON,15,1,2018,2018-01-15,ws55,seep,85.27,,CAIS,85.27
nutrients,TN,5,9,2018,2018-09-05,ws55,flume,86.4,,CAIS,86.4
nutrients,TN,4,8,2020,2020-08-04,ws55,flume,86.52,,,
nutrients,DON,18,12,2017,2017-12-18,ws55,flume,89.55,,CAIS,89.55
nutrients,TN,6,10,2020,2020-10-06,ws55,flume,89.71,,,
nutrients,TN,7,7,2020,2020-07-07,towr,flume,89.87,,,
nutrients,TN,6,3,2020,2020-03-06,towr,flume,90.97,,,
nutrients,TP,7,8,2019,2019-08-07,towr,flume,90.98,,CAIS,90.98
nutrients,TN,9,12,2019,2019-12-09,towr,flume,91,,,
nutrients,TN,1,12,2020,2020-12-01,towr,upstream,93.46,,,
nutrients,DON,15,1,2018,2018-01-15,towr,flume,93.85,,CAIS,93.85
nutrients,TP,12,5,2020,2020-05-12,ws55,seep,95.5,,,
nutrients,TP,7,8,2019,2019-08-07,ws55,flume,96.16,,CAIS,96.16
nutrients,TN,6,9,2019,2019-09-06,ws55,flume,96.34,,CAIS,96.34
nutrients,TP,6,3,2020,2020-03-06,towr,upstream,96.47,,,
nutrients,TN,5,9,2018,2018-09-05,towr,flume,97.2,,CAIS,97.2
nutrients,TN,8,11,2019,2019-11-08,towr,flume,98.33,,,
nutrients,TN,10,4,2019,2019-04-10,towr,flume,98.71,,CAIS,98.71
nutrients,TN,3,11,2020,2020-11-03,ws55,flume,101.27,,,
nutrients,TP,3,2,2020,2020-02-03,towr,upstream,103.8,,,
nutrients,TN,6,9,2019,2019-09-06,ws55,seep,104.56,,CAIS,104.56
nutrients,TP,6,9,2019,2019-09-06,towr,upstream,105.27,,CAIS,105.27
nutrients,TN,1,2,2019,2019-02-01,towr,upstream,108.04,,CAIS,108.04
nutrients,NO3,16,3,2021,2021-03-16,towr,flume,108.47,white,,
nutrients,TN,12,6,2019,2019-06-12,towr,flume,109.14,,CAIS,109.14
nutrients,TN,12,6,2019,2019-06-12,towr,upstream,109.88,,CAIS,109.88
nutrients,DON,15,1,2018,2018-01-15,towr,seep,111.84,,CAIS,111.84
nutrients,TN,12,5,2020,2020-05-12,ws55,seep,112.09,,,
nutrients,TP,6,3,2020,2020-03-06,ws55,flume,112.96,,,
nutrients,TP,6,1,2020,2020-01-06,ws55,flume,119.65,,,
nutrients,TN,10,4,2019,2019-04-10,towr,upstream,121.58,,CAIS,121.58
nutrients,NO3,9,4,2018,2018-04-09,towr,flume,125.74,,CAIS,125.74
nutrients,DON,20,11,2017,2017-11-20,ws55,flume,125.91,,CAIS,125.91
nutrients,NO3,16,2,2021,2021-02-16,towr,flume,134.98,,,
nutrients,TN,8,11,2019,2019-11-08,towr,upstream,136.43,,,
nutrients,TP,12,5,2020,2020-05-12,ws55,flume,145.5,,,
nutrients,TN,5,5,2019,2019-05-05,towr,flume,145.67,,CAIS,145.67
nutrients,DON,15,1,2018,2018-01-15,ws55,flume,147.12,,CAIS,147.12
nutrients,TP,6,3,2020,2020-03-06,towr,flume,150.32,,,
nutrients,NO3,16,3,2021,2021-03-16,ws55,flume,153.51,blue,,
nutrients,TP,6,1,2020,2020-01-06,towr,upstream,153.64,,,
nutrients,TP,5,5,2019,2019-05-05,towr,flume,153.77,,CAIS,153.77
nutrients,TN,7,8,2019,2019-08-07,ws55,flume,166.84,,CAIS,166.84
nutrients,DON,18,12,2017,2017-12-18,towr,flume,170.88,,CAIS,170.88
nutrients,TN,4,3,2021,2021-03-04,ws55,flume,176.63,,,
nutrients,TN,7,8,2019,2019-08-07,towr,flume,177.52,,CAIS,177.52
nutrients,TP,11,7,2019,2019-07-11,ws55,flume,195.21,,CAIS,195.21
nutrients,TP,5,1,2021,2021-01-05,towr,upstream,200.66,,,
nutrients,TN,5,1,2021,2021-01-05,towr,flume,204.94,white,,
nutrients,NH4,16,3,2021,2021-03-16,towr,flume,218.72,white,,
nutrients,TP,8,11,2019,2019-11-08,towr,upstream,218.93,,,
nutrients,TN,5,5,2019,2019-05-05,towr,upstream,249.9,,CAIS,249.9
nutrients,TN,4,2,2021,2021-02-04,ws55,flume,273.39,blue,,
nutrients,TN,10,4,2019,2019-04-10,ws55,seep,287.6,,CAIS,287.6
nutrients,TN,4,2,2021,2021-02-04,towr,flume,295.22,,,
nutrients,TN,4,2,2021,2021-02-04,ws55,flume,312.69,white,,
nutrients,TN,6,1,2020,2020-01-06,towr,seep,313.69,,,
nutrients,TN,10,4,2019,2019-04-10,ws55,flume,317.08,,CAIS,317.08
nutrients,TN,4,3,2021,2021-03-04,ws55,seep,325.43,,,
nutrients,TN,5,5,2019,2019-05-05,towr,seep,333.66,,CAIS,333.66
nutrients,TP,6,3,2020,2020-03-06,towr,seep,356.22,,,
nutrients,TN,4,2,2021,2021-02-04,ws55,seep,415.49,,,
nutrients,TN,5,5,2019,2019-05-05,ws55,flume,444.07,,CAIS,444.07
nutrients,TN,4,2,2021,2021-02-04,towr,flume,464.7,blue,,
nutrients,TP,4,2,2021,2021-02-04,towr,flume,466.01,blue,,
nutrients,TN,5,1,2021,2021-01-05,towr,flume,544.51,blue,,
